Zdjęcie satelitarne spoglądające na ziemię.	A satellite picture looking down at the earth.	Zdjęcie satelitarne Ziemii.	4.5
I wygląda jak zbombardowany krajobraz, ale tak nie jest.	And it looks like a bombed out landscape but it isn not.	Wygląda to jak krajobraz po bombardowaniu ale nim nie jest.	4.666666667
Wiesz, że wiemy to z wcześniejszych prezentacji.	You know we know that from earlier presentations.	To wiemy z poprzednich prezentacji.	4.666666667
Więc teraz zamiast lądować na wzgórzu w kraju rozwijającym się lub dosłownie w dym, możesz znaleźć stare rzeczy z powrotem na biurku w nowych produktach w biurze lub w pracy w domu.	So now instead of your stuff ending up on a hillside in a developing country or literally going up in smoke you can find your old stuff back on top of your desk in new products in your office or back at work in your home.	Zamiast kończyć na rosnących stertach w rozwijających się krajach albo dosłownie być puszczanym z dymem swoje stare rzeczy znajdziesz na swoim biurku wśród nowych rzeczy w miejscu pracy i po powrocie do domu.	3.75
Jest ich tutaj 9000 i są one budowane dla większości dużych miast w Pekinie i Szanghaju Shenzhen.	There is 9000 of them here and they are being built for most of the big cities Beijing and Shanghai Shenzhen.	Tutaj jest ich 9 000 i są robione dla większości dużych miast Pekinu Szanghaju Shenzhen.	4.5
Myślę, że jednym z problemów, przed którymi stoimy w przypadku Chin, jest to, że używają one wielu najnowszych technologii produkcyjnych.	I think one of the issues that we here are facing with China is that they are using a lot of the latest production technology.	Myślę że jedną z rzeczy jakie budzą zainteresowanie w odniesieniu do Chin jest to że używają oni dużo nowoczesnych technologii produkcyjnych.	4.666666667
Możesz być bezpieczny, ponieważ uderzenie przeżyjesz lub możesz być bezpieczny, ponieważ unikasz wypadków.	You can be safe because when you are hit you survive or you can be safe because you avoid accidents.	Możesz zachować bezpieczeństwo kiedy przeżyjesz wypadek albo możesz być bezpieczny bo unikasz wypadków.	4.25
W Medicaid, jeśli jesteś dość biedny, otrzymasz Medicaid lub jeśli masz ubezpieczenie zdrowotne, insulina jest dość prosta.	On Medicaid if you are fairly poor you get Medicaid or if you have health insurance insulin is pretty straightforward.	w Medicaid do którego przystępujesz jeśli jesteś biedny lub jeśli masz ubezpiecznie zdrowotne nie masz problemu z insuliną.	3.916666667
system pamięci w porządku.	memory system right.	pamięcią.	4.333333333
LG To było po przepasce.	LG It was after the blindfold.	LG to było za zasłoną.	4.666666667
Oddaj Black Hills.	Give back the Black Hills.	Oddajcie Góry Czarne.	4.666666667
Ale nie za dużo.	But not too much.	Ale nie za wiele.	4.833333333
Wróćmy do przedszkola OK.	Let is go back to kindergarten OK.	Wróćmy do przedszkola dobrze?	4.666666667
Obecnie spędzamy dużo czasu na ogniwach paliwowych.	We are spending a lot of time on fuel cells right now.	Zajmujemy się teraz komórkami paliwowymi.	4.416666667
Mogę zacząć podłączać wiele świateł.	I can start plugging in lots of lights.	Mogę włączyć wiele światełek.	4.666666667
Mamy stronę internetową, jest tam wszystko To są domowe przepisy.	We have a website it is all there These are the home recipes.	Mamy stronę internetową na której to wszystko można znaleźć. Są to przepisy do wykonania w domu.	4.583333333
W przeciwnym razie sztuka byłaby zbyt głupia.	No otherwise the play would be over stupid.	Nie inaczej sztuka by się skończyła głupki.	4.583333333
Jesteśmy tak połączeni, że musimy traktować siebie nawzajem tak, jakby działanie wobec ciebie było działaniem wobec mnie.	We are so connected that we must treat each other as if an action toward you is an action toward myself.	Jesteśmy ze soba tak powiązani że musimy się nawzajem traktować jakby działanie w twoim kierunku bylo działaniem w moim kierunku.	4.583333333
Tutaj nogi się chowają.	Here the legs are retracting.	Nogi się chowają.	4.833333333
Dobra wiadomość dotycząca tego wszystkiego jest taka, że ​​naukowcy, którzy badali motywację, przedstawili nam to nowe podejście.	And the good news about all of this is that the scientists who have been studying motivation have given us this new approach.	I dobre wieści są takie że naukowcy którzy badają motywację dali nam to nowe podejście.	4.833333333
I zawsze bardzo interesowała mnie koncepcja kryształowej kuli.	And I had a lot of always interested in the concept of a crystal ball.	Miałem dużo pomysłów związanych z koncepcją kryształowej kuli.	4.75
I zamierzam to rozegrać do końca, a ty będziesz podążał za BCBCBCB w dół do A, aż do G, aż do F.	And I am going to play it all the way through and you are going to follow B C B C B C B down to A down to G down to F.	Zagram ten utwór jeszcze raz od początku do końca a Wy śledźcie B C B C B C B w dół do A w dół do G w dół do F.	4.416666667
Jesteśmy siostrami i braćmi zjednoczonymi razem.	We are sisters and brothers united together.	Jesteśmy siostrami i braćmi zjednoczonymi razem.	5
Cierpimy razem we wspólnej nadziei, że możemy być braćmi i siostrami bez wypadków związanych z naszymi narodzinami lub naszego pochodzenia etnicznego, które okradają nas z poczucia jedności istnienia.	Suffering together in a common hope that we can be brothers and sisters without the accidents of our birth or our ethnicity robbing us of a sense of unity of being.	Cierpienie razem we wspólnej nadziei że możemy być braćmi i siostrami bez przypadkowości naszego urodzenia czy przynależności etnicznej i rabowania nas z poczucia bycia jednoscią.	4.666666667
Patrzę, jak potrząsam kartami, więc nie.	I look shake the cards so I don not.	Potasuj karty żebym nie .	4.5
Nie z godnością i elegancją.	No with dignity and elegance right.	Nie godność i elegancja dobra?	4.666666667
Kiedy to robi, to nie weź swojego Stradivariusa i jak Jimi Hendrix rozbij go o podłogę. To nie jest to.	When he does this it is not Take your Stradivarius and like Jimi Hendrix smash it on the floor It is not that.	Kiedy robi tak to nie znaczy Weź swojego Stradivariusa i jak Jimi Hendrix rozbij go o podłogę. To nie to.	4.583333333
To moja muzyka. Prawdziwa muzyka jest tylko w Karajanie jest głowa.	It is my music The real music is only in Karajan is head.	To moja muzyka. Prawdziwa muzyka jest tylko w głowie Karajana.	4.083333333
Wiesz, dlaczego, ponieważ znaczenie tej muzyki to ból.	You know why Because the meaning of the music is pain.	Wiecie dlaczego? Ponieważ treścią tej muzyki jest ból.	4.833333333
To nieprawda. Kiedy był młodym mężczyzną w wieku około 30 lat, napisał coś, co nazwał Dziesięcioma przykazaniami dla dyrygentów.	It is not true When he was a young man of about 30 he wrote what he called The Ten Commandments for Conductors.	To nieprawda. Kiedy był młodym człowiekiem około trzydziestki napisał coś co nazwał Dziesięć przykazań dyrygenta .	4.583333333
Aby wam to przedstawić, mam tutaj coś, co zamierzam odsłonić, co jest jednym z największych cudów współczesności.	And in order to introduce you to that I have got something here that I am going to unveil which is one of the great marvels of the modern age.	W celu zaprezentowania go Wam przyniosłem go tutaj i zamierzam go odkryć przed Wami. To coś stanowi jeden z największych cudów współczesności.	4.666666667
Ale musisz mieć proces i treść, aby stworzyć znaczenie.	But you need to have process and content to create the meaning.	Ale aby stworzyć znaczenie potrzebny jest proces i treść.	4.666666667
A mój tata powiedział: Cóż, wierzymy w Kościół katolicki, że Bóg wie, że małe dzieci nie znają różnicy między dobrem a złem, ale kiedy masz siedem lat, jesteś na tyle dorosły, żeby wiedzieć lepiej.	And my dad said Well we believe in the Catholic Church that God knows that little kids don not know the difference between right and wrong but when you are seven you are old enough to know better.	A mój tata odpowiedział W Kościele katolickim wierzymy że Bóg wie że małe dzieci nie rozróżniają dobra i zła ale kiedy kończą siedem lat – stają się już mądrzejsze.	4.083333333
Och, jaka to radość być osobą, która stara się przejawiać współczucie.	Oh what a joy it has been to be a person seeking to tangibilitate compassion.	oh jaka to było radością bycie osobą ubiegającą się o odczuwanie miłosierdzia.	4.5
Oparliśmy projekt naszych osiedli na naszych modelach biznesowych, naszych planach transportowych, a nawet pomysł wzrostu gospodarczego, który niektórzy argumentowaliby, zakładając, że będziemy go mieć w nieskończoność.	We have based the design of our settlements our business models our transport plans even the idea of economic growth some would argue on the assumption that we will have this in perpetuity.	Oparliśmy planowanie naszych miejscowośći modeli gospodarczych schematów transportowych oraz idea wzrostu gospodarczego na założeniu że będziemy z ropy korzystać wiecznie.	3.666666667
Jak Muti, jesteś gotowy, ponieważ Muti.	Like Muti You ready Because Muti.	Jak Muti. Jesteście gotowi? Bo Muti .	4.083333333
Nie potrzebują wielu dóbr materialnych, aby być usatysfakcjonowanym.	They don not need a lot of material goods to be satisfied.	Nie potrzebują wielu dóbr.	4.666666667
Zamierzam użyć mojej strony internetowej do umieszczenia kilku rzeczy, które dadzą podstawowy obraz.	I am going to use my website to put up some things that will give the basic picture.	Zamierzam na swojej stronie internetowej umieścić kilka rzeczy które dadzą ogólny obraz.	4.666666667
Durga, bogini matka, nieustraszona, stworzona przez panteon hinduskich bogów.	Durga the mother goddess the fearless one created by the pantheon of Hindu gods.	Durga to bogini matka nieustraszona powstała przez zjednoczenie hinduskich bogów.	4.583333333
Wszystkie te wpływy miały miejsce od tamtego czasu lub są obecnie w toku.	All of these impacts have since either happened or are now well under way.	Wszystkie te procesy zaszły już od tamtego czasu lub aktualnie trwają.	4.666666667
Czy osiągnęliśmy nasz roczny cel w zakresie redukcji emisji dwutlenku węgla w wysokości 3%?	Did we meet our three percent annual target on reducing carbon emissions.	Czy udało się osiągnąć 3% roczny cel redukcji emisji dwutlenku węgla?	4.666666667
Durga nieustraszona.	Durga the fearless one.	Niezwyciężona Durga.	4.583333333
Są to Stany Zjednoczone, inne zachodnie kraje, które przecinają te trójkąty i kilka państw Zatoki Perskiej.	They are the USA other Western countries going across in those triangles and a few Gulf states in there actually.	Są tam USA inne zachodnie kraje w trójkątach i kilka krajów z rejonów zatoki.	4.25
I to nie tylko Ameryka. Jest na całym świecie.	And it is not just America It is all over the world.	I nie jest tak tylko w Ameryce. Jest tak na całym świecie.	4.5
Trzecia zasada jest taka, że ​​kiedy otrzymuję tę informację, nie chodzi tylko o to, że ktoś ma wzrost i wagę, a kiedy się urodził, to ma związki.	Third rule is that when I get back that information it is not just got somebody is height and weight and when they were born it is got relationships.	Trzecia zasada mówi że gdy dostaję te informacje będą tam nie tylko czyjeś wzrost i waga i data urodzenia. Będą tam relacje.	3.416666667
Nie mamy dobrych danych dla każdego kraju na świecie, ale dla niektórych z najbogatszych krajów grupy OECD.	We don not have good data going back for every country in the world but for some of the richest countries the OECD group we do.	Nie mamy danych o wszystkich krajach świata ale o tych najbogatszych z grupy OECD tak.	4.333333333
Próba znalezienia odpowiedniego do tego kombinezonu kosmicznego doprowadziła mnie do dziedziny technologii, której tak naprawdę nigdy się nie spodziewałem, kiedy zacząłem się tym zajmować.	Trying to find a space suit to do this has led me to an area of technology that I never really expected when I set about doing this.	Poszukiwania odpowiedniego skafandra kosmicznego doprowadziły mnie do dziedziny technologii o której nie myślałem kiedy zaczynałem to wszystko.	3.666666667
Jako osoba z dysleksją masz też dość dziwaczne sytuacje.	As somebody who is dyslexic you also have some quite bizarre situations.	Będąc dyslektykiem doświadczasz bardzo osobliwych momentów.	4.583333333
Ma 80 lat i mieszka na Florydzie. Jest niesamowitym facetem.	He is in his 80s and he lives in Florida He is a tremendous guy.	Jest po 80tce i mieszka na Florydzie. Jest niesamowitym człowiekiem.	4.916666667
Interesuję się edukacją i myślę, że wszyscy to robimy.	I have a big interest in education and I think we all do.	Edukacja to mój konik  podobnie jak wielu ludzi.	4.333333333
Brzmi jak konserwatywny plan klimatyczny.	Sounds like a conservative climate plan.	Wygląda na konserwatywny plan klimatyczny .	5
Właściwie wiesz tę starą filozoficzną rzecz, jeśli drzewo upada w lesie i nikt tego nie słyszy, czy to się zdarzyło. Pamiętaj o tym starym kasztanowcu.	Actually you know that old philosophical thing if a tree falls in a forest and nobody hears it did it happen Remember that old chestnut.	Znacie tą starą filozoficzną powiastkę jeśli w lesie zwali się jakieś drzewo i nikt tego nie usłyszy to czy wydarzyło się to naprawdę?	3.916666667
CA OK.	CA OK.	Jasne.	4.666666667
Myślę, że musiałbyś podsumować, jeśli spojrzysz na wyniki, które naprawdę odnoszą sukcesy dzięki temu, kto robi wszystko, co powinien, kto zdobywa wszystkie punkty, które są zwycięzcami. Myślę, że musiałbyś podsumować cały cel edukacji publicznej na całym świecie jest produkowanie profesorów uniwersyteckich. Czy nie.	I think you would have to conclude if you look at the output who really succeeds by this who does everything that they should who gets all the brownie points who are the winners I think you would have to conclude the whole purpose of public education throughout the world is to produce university professors Isn not it.	To pewnie doszlibyście do wniosku patrząc na efekt końcowy kto tu naprawdę osiąga sukces dzięki edukacji? kto robi wszystko co do niego należy? kto zgarnia punkty kto jest zwycięzcą? Gdybyście rozważyli cel edukacji na całym świecie wniosek byłby jeden Edukacja produkuje profesorów uniwersyteckich! Nieprawdaż?	3.75
Po prostu w zasadzie jest to podstawowy element wyposażenia.	Just basically though it is a basic piece of equipment.	Jednak zasadniczo jest to sprzęt bardzo elementarny.	4.416666667
Robili balet, stepowali, robili jazz, robili to nowocześnie, robili współcześnie.	They did ballet they did tap they did jazz they did modern they did contemporary.	Tańczyli balet tap jazz taniec nowoczesny współczesny.	4.333333333
Miałbyś talerz spaghetti i nalałbyś go po prawej stronie.	You would have a plate of spaghetti and you would pour it on right.	Polewano sosem talerz makaronu.	3.916666667
I tylko jeden sprzeczny punkt danych może wyrzucić twoją teorię z wody.	And only one contrary data point can blow your theory out of the water.	A tylko jeden nie pasujący pomiar może obalić twoją teorię.	4.333333333
Więc to jest po kilku tygodniach to jest po kilku miesiącach.	So this is after a few weeks this is after a few months.	Tak więc to praca po kilku tygodniach. I po kilku miesiącach.	4.75
Potem przyszła do niego kolejna osoba i była to Campbell is Soup.	Then the next person came to him and that was Campbell is Soup.	Potem zgłosił się Campbell.	3.666666667
Więc powiedzmy, że nawet prosty akt.	So like let is say even a simple act.	Tak więc nawet prosta rzecz	4.5
Kiedyś były dwie musztardy francuskie i Gulden.	Used to be there were two mustards French is and Gulden is.	Dawniej były dwie musztardy Frencha i Guldena.	4
I ona podaje to w ten sposób od czasu do czasu, a jeśli się z nią pokłócisz, powie: „Wiesz, co się mylisz. Tak powinno być najlepiej w tej restauracji”.	And she serves it that way time and time again and if you quarrel with her she will say You know what You are wrong This is the best way it ought to be in this restaurant.	Tak się gotuje od zawsze. Nie spieraj się bo powie Nie znasz się! W mojej restauracji to najlepszy sposób .	3.75
Teraz powiem ci, że nie mam pojęcia, czym jest psychofizyka, chociaż w pewnym momencie mojego życia spotykałem się przez dwa lata z dziewczyną, która robiła doktorat z psychofizyki.	Now I should tell you that I have no idea what psychophysics is although at some point in my life I dated a girl for two years who was getting her doctorate in psychophysics.	Nie mam pojęcia co to jest psychofizyka choć przez 2 lata chodziłem z dziewczyną która robiła z tego doktorat.	4.5
Lubię jeść. Lubię się bawić.	I like eating I like playing.	Lubię jeść. Lubię się bawić .	4.916666667
Lira korbowa lub skrzypce na kołach.	Hurdy gurdy or wheel fiddle.	Lira korbowa.	4.5
I wygląda to tak. Jest to facet imieniem Yuan Chen, którego nie mogę znieść, żebym odłożył bambusową matę do spania.	And it goes like this It is by a guy called Yuan Chen I cannot bear to put away the bamboo sleeping mat.	Autorem jest facet o nazwisku Yuan Chen. Bambusowa mata nie mogę wypuścić jej z rąk.	4
Nikt tak naprawdę nie rozumiał, co miał na myśli, z wyjątkiem Ady Lovelace i poszedł do grobu, próbując spełnić to marzenie.	Nobody really understood what it was that he had in mind except for Ada Lovelace and he went to his grave trying to pursue that dream.	Nikt nie rozumiał o co mu chodziło z wyjątkiem Ady Lovelace i szedł za swoim marzeniem aż do śmierci.	4.583333333
Chciałbym dziś porozmawiać o dwóch największych trendach społecznych w nadchodzącym stuleciu i być może w następnych 10000 lat.	I would like to talk today about the two biggest social trends in the coming century and perhaps in the next 10000 years.	Opowiem dziś o dwóch najważniejszych trendach społecznych nadchodzącego stulecia a być może najbliższych 10 tys. lat.	4.25
Tak się składa, że ​​Stewart to marka śmieszna, nie działa, chyba że fakty są prawdziwe.	It just so happens that Stewart is brand of funny doesn not work unless the facts are true.	Humor Stewarta nie działa jeśli nie ma oparcia w faktach.	4.333333333
Ale nigdy nie powiedziałem i naprawdę chcę podkreślić, że naprawdę zielony jest fajny.	But what I never said and what I am really going to make the point is that really green is cool.	Ale nigdy nie powiedziałem a teraz chcę to podkreślić że zielone jest po prostu fajne.	4.583333333
To jest minuta 59.	This is a minute 59.	Minuta i 59 sekund.	4.666666667
Szukali jednego sposobu na traktowanie nas wszystkich.	They were looking for one way to treat all of us.	Jednego przepisu dla wszystkich.	4.666666667
Chris Bliss Comedy to tłumaczenie.	Chris Bliss Comedy is translation.	Chris Bliss Komedia jako proces tłumaczenia.	4.5
Skorzystam tylko z pary, a potem przejdę do seksu i miłości.	I will only just use a couple and then move on to sex and love.	Wymienię kilka zanim przejdę do seksu i miłości.	4.333333333
Ekonomia języka to kolejna mocna strona wielkiej komedii.	Economy of language is another real strong suit of great comedy.	Ekonomia wypowiedzi to kolejna mocna cecha dobrej komedii.	4.666666667
Znów figurują w Księdze Rekordów Guinnessa za bycie mistrzem świata w rozwoju kręgowców.	They are in The Guinness World Book of Records again for being the vertebrate growth champion of the world.	Znów pojawiają się w Księdze Rekordów Guinnessa jako mistrzowie świata w rośnięciu wśród kręgowców.	4.333333333
To jest widok, jaki byś uzyskał, gdybyś spojrzał na to z góry.	This is the view you would get if you looked down on that.	Oto widok który widzielibyśmy z jej szczytu.	4.666666667
Szybko się sprzedały i stały się dość popularne.	And they sold quickly and became rather popular.	Sprzedano jest szybko i stały się dość znane.	4.333333333
W dół i gdy słońce staje się jaśniejsze, schodzą nieco głębiej, trochę głębiej.	Down and as the sun gets brighter they go a little deeper little deeper.	Słońce się wznosi a one wpływają coraz głębiej.	4.583333333
Zacząłem więc robić tę szaloną prezentację tych instalacji, potencjalnych instalacji na tych podziemnych mostach i stanąłem przed radą miasta i muszę przyznać, że byłem trochę przestraszony.	So I began doing this crazy presentation of these installations potential installations on these underpass bridges and stood up in front of the city council and was a little bit scared I have to admit.	W ten sposób zaczęłam szaloną prezentację o takich instalacjach potencjalnych instalacjach na wiaduktach nad przejazdami. Stałam przed władzami miasta i trochę się bałam muszę przyznać.	4.416666667
Tak więc 15 sierpnia 2007 r. W Dzień Niepodległości dzieci z Riverside wyruszyły, aby zarazić Ahmedabad.	So on August 15th Independence Day 2007 the children of Riverside set out to infect Ahmedabad.	15 sierpnia 2007 w Dzień Niepodległości dzieci z Riverside wyruszyły zarażać Ahmedabad.	4.583333333
I zostaje przyjęty, że dostaje pozew o błąd w sztuce, aby poradzić sobie z tym, że jest to dość łatwa umowa, a podczas próby połączenia umowy zaczyna wczuwać się i identyfikować ze swoim klientem, odzyskuje moralność i cel i idzie aby wygrać sprawę.	And he is taken on he is given actually a malpractice suit to handle that is sort of an easy deal and in the midst of trying to connect the deal he starts to empathize and identify with his client and he regains his morality and purpose and he goes on to win the case.	I podejmuje się czy też raczej jest mu przydzielona sprawa o błąd lekarski która sama w sobie jest dość prosta natomiast w samym środku przygotowania do niej bohater zaczyna współczuć i identyfikować się z klientką w związku z czym odzyskuje poczucie moralności i celu i udaje mu się wygrać proces.	4.166666667
Poker jest poważny.	Poker is serious.	Poker jest poważny.	5
Tak było w gazetach i New York Timesie.	This is what was in the newspapers and in the New York Times.	Właśnie to można było znaleźć w gazetach.	4.416666667
Jedna rzecz to odległe relacje między językami ludzkimi.	One thing is distant relationships among human languages.	Jedna z nich to dalekie pokrewieństwa między ludzkimi językami.	4.666666667
Czy możemy być bardziej selektywni i tworzyć lepsze środowiska, które również czerpią korzyści z ciemności.	Can we maybe be much more selective and create better environments that also benefit from darkness.	Czy nie moglibyśmy być bardziej wybiórczy i stworzyć lepsze środowisko korzystające również z mroku?	4.666666667
Nie może być nic bardziej mylnego niż mazlowski model hierarchii potrzeb, ponieważ najbiedniejsi ludzie w tym kraju mogą osiągnąć oświecenie.	There could be nothing more wrong than the Maslowian model of hierarchy of needs because the poorest people in this country can get enlightenment.	Nie ma nic bardziej mylnego niż piramida potrzeb Maslowa ponieważ biedni ludzie w tym kraju mogą osiągnąć oświecenie.	4.333333333
Niech zostanie wezwany do zmywania swoich grzechów.	May he be called to wash away his sins.	Niech zmyje swoje grzechy .	4.083333333
W rzeczywistości zapraszają pszczoły miodne poprzez swoje kolory, a pszczoły nie zatrzymują całego miodu dla siebie.	In fact they invite the honey bees through their colors and the bees don not keep all the honey for themselves.	W rzeczywistości same zapraszają pszczoły swoimi ponętnymi kolorami. A pszczoły nie zostawiają całego miodu dla siebie.	4.583333333
Podeszła więc do każdego i powiedziała, czy akceptujesz, że cię pokonałem.	So she went up to each and said Do you accept that I have defeated you.	Poszła więc i zapytała każdego Czy akceptujesz to że cię pokonałam?	4.583333333
Zrozum, proszę, problem ludzi biednych.	Please understand the problem of poor people.	Proszę zrozumieć problem biednych ludzi.	4.666666667
A jeśli spojrzysz tylko na to, jak została zastosowana technologia, rozwiązaliśmy wszystkie problemy związane z przenoszeniem przedmiotów na duże odległości, z dużą prędkością i dużą masą.	And if you just look at how technology has been applied we have solved all the long range high speed high volume large weight problems of moving things around.	Technologia rozwiązała problemy szybkiego przemieszczania na duże odległości dużych ilości ciężkich towarów.	4.5
Po prostu zrób to 10 razy, a uświadomisz sobie ból w tym ramieniu.	Just do it 10 times you will realize the pain in this shoulder.	Zróbcie to 10 razy i poczujecie w ramieniu jaki to ból.	4.333333333
Samochód napędzany sprężonym powietrzem z prędkością sześciu paisów na kilometr.	A car which runs on compressed air with six paisa per kilometer.	Samochód na sprężone powietrze którego eksploatacja kosztuje sześć paisa na kilometr.	4.666666667
A ona jest taka cudowna.	And she is so marvelous.	Jest naprawdę wspaniała.	4.666666667
Chcę wam powiedzieć o czymś, co chcę wam powiedzieć o czymś, co w pewnym sensie uosabia kłopoty, w których jesteśmy w porządku.	I want to tell you about something I want to tell you about something that kind of epitomizes the trouble that we are in guys OK.	Chcę wam o czymś powiedzieć chcę wam powiedzieć o czymś co sprowadza cały ten problem ze zdrowym jedzeniem do jednej sprawy OK?	4.25
Przez ostatnie 30 lat to, co się wydarzyło, wyrwało serce temu krajowi.	Over the last 30 years what is happened that is ripped the heart out of this country.	Przez ostatnie 30 lat co takiego się stało że zatruło serca tego kraju?	4.583333333
MG Myślę, że do pewnego stopnia musisz zrozumieć, że wśród hakerów jest to aksjomatyczne, że oni to robią.	MG I think to an extent you have to understand that it is axiomatic among hackers that they do that.	MG Myślę że w pewnym stopniu trzeba zrozumieć że to oczywiste wśród hakerów że to robią.	4.5
Kuchnia kosztuje 25 tysięcy miesięcznie.	The Kitchen is 25 grand a month Okay.	Kuchnia za 25 tysięcy miesięcznie ok?	4.083333333
Ile pieniędzy wydajesz w swoim życiu w supermarkecie.	How much money do you spend in your life in a supermarket.	Jak dużo wydajecie pieniędzy w supermarketach w ciągu swojego życia?	4.5
Ale ponieważ są operacjami ONZ, może dlatego rządy i korporacje nie są nimi tak bardzo zainteresowane.	But because they are a UN operation maybe that is why governments and corporations are not that interested in them.	Ale ponieważ jest to projekt ONZ może dlatego rządy i korporacje nie są tak bardzo nimi zainteresowane.	4.833333333
Albo w zeszłym roku.	Or it was last year.	Takim jeszcze był w zeszłym roku.	4.5
Dokładnie to robią w Chinach, Rosji i wielu innych krajach, które rozwijają zdolności cyberofensywne.	In China in Russia and in loads of other countries that are developing cyber offensive capabilities this is exactly what they are doing.	Chiny Rosja czy wiele innych krajów które rozwijają możliwości związane z cyberatakami robią to samo.	4.25
Ale wiesz, co jej otyły ojciec zmarł w jej ramionach, a potem drugi najważniejszy mężczyzna w jej życiu, jej wujek zmarł z powodu otyłości, a teraz jej ojczym jest otyły.	But you know what Her father who was obese died in her arms And then the second most important man in her life her uncle died of obesity and now her step dad is obese.	Ale wiecie co jej ojciec który także był otyły umarł w jej ramionach. A potem drugi najważniejszy mężczyzna w jej życiu jej wujek zmarł przedwcześnie także z powodu otyłości. A teraz jej ojczym jest także otyły.	4.416666667
Zbudował tę maszynę i mieliśmy piękną demonstrację, jak to naprawdę działa z tymi małymi kawałkami. Jest to idea, która sięga daleko wstecz.	He built this machine and we had a beautiful demonstration of how this thing really works with these little bits And it is an idea that goes way back.	Zbudował ten komputer dzięki czemu można było zobaczyć jak to naprawdę działa – – te malutkie bity. A jest to idea która pochodzi z dość dawnych czasów.	4.333333333
To kolejny przykład ponownego zazieleniania.	This is another re greening example.	Oto kolejny przykład odtwarzania zieleni.	4.666666667
Dwa procent to nie 20 procent, ale w wolno poruszającym się biznesie samochodowym jest to ogromne, jak przybycie.	Two percent isn not 20 percent but in the car business which is slow moving that is huge that is arrival.	Dwa procent to nie 20 procent ale w przemyśle samochodowym który jest bardzo powolny to dużo to przełom.	4.333333333
HA Osoby, które do nas przyjeżdżają, witamy.	HA The people who are coming to us we are welcoming.	HA Witamy z otwartymi ramionami ludzi którzy do nas przychodzą.	3.916666667
Ale coraz częściej oszczędności obiecane przez jazdę, dopóki nie zakwalifikujesz przystępności cenowej, która jest w zasadzie naszym modelem, oszczędności te znikają, gdy weźmiesz pod uwagę koszty transportu.	But increasingly the savings promised by drive till you qualify affordability which is basically our model those savings are wiped out when you consider the transportation costs.	Ale coraz częściej oszczędności wynikające z kupowania w stylu oddalaj się od centrum aż ceny będą przystępne  co w gruncie rzeczy jest naszym stylem te oszczędności znikają gdy się uwzględni koszty transportu.	3.916666667
Śmialiśmy się z dryfu kontynentalnego. To było coś, z czego się śmialiśmy.	We used to ridicule continental drift It was something we laughed at.	Dawniej drwiliśmy z wędrówki kontynentów. Kpiliśmy z tego.	4.333333333
Dlaczego ludzie boją się oceanu.	Why are people afraid of the ocean.	Dlaczego ludzie boją się oceanu?	5
Dzięki temu udało im się jednocześnie przywrócić lokalną ekologię i lokalną gospodarkę.	So they have managed to both restore the local ecology and the local economy at the same time.	Więc udało im się odtworzyć lokalny ekosystem i lokalną gospodarkę w tym samym czasie.	4.833333333
A tak wiele na stole pozostawia 72 procent planety.	And we are leaving so much on the table 72 percent of the planet.	Ciągle zostawiamy tyle na stole 72% naszej planety.	3.75
Nic z tego w naszych podręcznikach Nic z tego w naszych podręcznikach.	None of it in our textbooks None of this in our textbooks.	Podręczniki o tym milczą.	4.083333333
A zwłaszcza, że ​​przedmieścia stają się mniej skoncentrowane na rodzinie, a rodzinne gospodarstwa domowe odczuwają prawdziwy głód na więcej trzecich miejsc.	And especially as suburbia is becoming less centered on the family the family households there is a real hunger for more third places.	A szczególnie skoro przedmieścia stają się mniej skupione na rodzinach rodzinnych gospodarstwach domowych to tworzy się prawdziwy głód większej liczby trzecich miejsc.	4.083333333
W rzeczywistości, kiedy cofniesz się do początku, nie było prywatnych inwestorów, którzy byliby skłonni zaryzykować budowę nowej technologii dla klasy rynkowej, która zarabiała poniżej dolara dziennie i która była znana jako osoba najbardziej niechętna do ryzyka. na naszej planecie i które pracowały w jednym z najbardziej ryzykownych sektorów rolnictwa.	In fact when you go back to the beginning there were no private investors who would be willing to take a risk on building a new technology for a market class that made under a dollar a day that were known to be some of the most risk averse people on the planet and that were working in one of the riskiest sectors agriculture.	Właściwie na samym początku nie było żadnych prywatnych inwestorów którzy podjęliby ryzyko wyprodukowania nowej technologii dla grupy konsumentów o dochodzie poniżej dolara dziennie konsumentów którzy stronili od ryzyka jak nikt inny na świecie i pracowali w jednym z najbardziej ryzykownych sektorów rolnictwie.	4
Tak, Lingua to Frankie.	Yeah Lingua this Frankie.	Taa. Lingua this Frankie.	3.833333333
Dużo przeszkadza napięcie związane z próbą upewnienia się, że komik będzie w stanie zdominować i przezwyciężyć krzykacza.	A lot of heckling is the tension of trying to make sure that the comedian is going to be able to dominate and overcome the heckler.	Dużo kłopotliwych pytań buduje napięcie zapewniające komikowi że będzie w stanie dominować i pokona krzykacza.	4.5
A ponieważ chciałem zaimponować wszystkim slajdami, ponieważ wczoraj widziałem świetne prezentacje z wykresami, zrobiłem wykres, który się porusza i mówię o moim składzie.	And because I wanted to impress you all with slides since I saw the great presentations yesterday with graphs I made a graph that moves and I talk about the makeup of me.	Ponieważ chciałam was zaskoczyć każdym slajdem a oglądałam wczoraj świetne prezentacje z grafami dlatego zrobiłam ruszający się graf i będę mówiła o swoim składzie.	3.833333333
